Object ID,Title,Object Name,Department,Culture,Period,Artist Display Name,Medium,Dimensions,Classification,Object Date,General_Text_Description,url
435646,Pirna: The Obertor from the South,Painting,European Paintings,Unknown,Unknown,Bernardo Bellotto,Oil on canvas,18 1/4 x 30 3/4 in. (46.4 x 78.1 cm),Paintings,mid-1750s,"Pirna: The Obertor from the South is a Unknown Painting by the Unknown artist Bernardo Bellotto. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 18 1/4 x 30 3/4 in. (46.4 x 78.1 cm), the work is classified as Paintings and was created in mid-1750s.",http://example_url_2751/
435647,Vaprio d'Adda,Painting,European Paintings,Unknown,Unknown,Bernardo Bellotto,Oil on canvas,25 1/4 x 39 1/4 in. (64.1 x 99.7 cm),Paintings,1744,"Vaprio d'Adda is a Unknown Painting by the Unknown artist Bernardo Bellotto. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 25 1/4 x 39 1/4 in. (64.1 x 99.7 cm), the work is classified as Paintings and was created in 1744.",http://example_url_2752/
435648,Project for a Room for King Ludwig II (1854–1886) of Bavaria,Painting,European Paintings,Unknown,Unknown,Gyula Benczúr,Oil on canvas,30 3/4 x 39 1/2 in. (78.1 x 100.3 cm),Paintings,Unknown,"Project for a Room for King Ludwig II (1854–1886) of Bavaria is a Unknown Painting by the Unknown artist Gyula Benczúr. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 3/4 x 39 1/2 in. (78.1 x 100.3 cm), the work is classified as Paintings .",http://example_url_2753/
435649,Judith,Painting,European Paintings,Unknown,Unknown,Benjamin-Constant (Jean-Joseph-Benjamin Constant),Oil on canvas,47 1/2 x 31 1/2 in. (120.7 x 80 cm),Paintings,possibly ca. 1886,"Judith is a Unknown Painting by the Unknown artist Benjamin-Constant (Jean-Joseph-Benjamin Constant). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 47 1/2 x 31 1/2 in. (120.7 x 80 cm), the work is classified as Paintings and was created in possibly ca. 1886.",http://example_url_2754/
435650,"Madame Philippe Panon Desbassayns de Richemont (Jeanne Eglé Mourgue, 1778–1855) and Her Son, Eugène (1800–1859)",Painting,European Paintings,Unknown,Unknown,Marie Guillelmine Benoist,Oil on canvas,46 x 35 1/4 in. (116.8 x 89.5 cm),Paintings,1802,"Madame Philippe Panon Desbassayns de Richemont (Jeanne Eglé Mourgue, 1778–1855) and Her Son, Eugène (1800–1859) is a Unknown Painting by the Unknown artist Marie Guillelmine Benoist. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 46 x 35 1/4 in. (116.8 x 89.5 cm), the work is classified as Paintings and was created in 1802.",http://example_url_2755/
435651,The Lamentation,Painting,European Paintings,Unknown,Unknown,Ambrosius Benson,"Oil on canvas, transferred from wood","Shaped top, 36 x 22 1/8 in. (91.4 x 56.2 cm)",Paintings,ca. 1520–25,"The Lamentation is a Unknown Painting by the Unknown artist Ambrosius Benson. This piece, part of the European Paintings collection, is crafted using Oil on canvas, transferred from wood. Measuring Shaped top, 36 x 22 1/8 in. (91.4 x 56.2 cm), the work is classified as Paintings and was created in ca. 1520–25.",http://example_url_2756/
435655,Rest,Painting,European Paintings,Unknown,Unknown,Nicolaes Berchem,Oil on wood,17 x 13 1/2 in. (43.2 x 34.3 cm),Paintings,1644,"Rest is a Unknown Painting by the Unknown artist Nicolaes Berchem. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 17 x 13 1/2 in. (43.2 x 34.3 cm), the work is classified as Paintings and was created in 1644.",http://example_url_2757/
435656,The Assumption of the Virgin,Painting,European Paintings,Unknown,Unknown,Bergognone (Ambrogio di Stefano da Fossano),Oil and gold on wood,95 3/8 x 42 1/2 in. (242.3 x 108 cm),Paintings,Unknown,"The Assumption of the Virgin is a Unknown Painting by the Unknown artist Bergognone (Ambrogio di Stefano da Fossano). This piece, part of the European Paintings collection, is crafted using Oil and gold on wood. Measuring 95 3/8 x 42 1/2 in. (242.3 x 108 cm), the work is classified as Paintings .",http://example_url_2758/
435657,"The Twelve Apostles: Saints Bartholomew, Andrew, Matthew, James the Greater, Thaddeus, Philip, James the Lesser, Simon, Peter, Paul, Thomas, and John",Painting,European Paintings,Unknown,Unknown,Bergognone (Ambrogio di Stefano da Fossano),Oil and gold on wood,Each 12 1/4 x 6 in. (31.1 x 15.2 cm),Paintings,Unknown,"The Twelve Apostles: Saints Bartholomew, Andrew, Matthew, James the Greater, Thaddeus, Philip, James the Lesser, Simon, Peter, Paul, Thomas, and John is a Unknown Painting by the Unknown artist Bergognone (Ambrogio di Stefano da Fossano). This piece, part of the European Paintings collection, is crafted using Oil and gold on wood. Measuring Each 12 1/4 x 6 in. (31.1 x 15.2 cm), the work is classified as Paintings .",http://example_url_2759/
435658,Madonna and Child,Painting,European Paintings,Unknown,Unknown,Berlinghiero,"Tempera on wood, gold ground",Overall 31 5/8 x 21 1/8 in. (80.3 x 53.7 cm); painted surface 30 x 19 1/2 in. (76.2 x 49.5 cm),Paintings,possibly 1230s,"Madonna and Child is a Unknown Painting by the Unknown artist Berlinghiero. This piece, part of the European Paintings collection, is crafted using Tempera on wood, gold ground. Measuring Overall 31 5/8 x 21 1/8 in. (80.3 x 53.7 cm); painted surface 30 x 19 1/2 in. (76.2 x 49.5 cm), the work is classified as Paintings and was created in possibly 1230s.",http://example_url_2760/
435659,Madonna and Child with Angels,Painting,European Paintings,Unknown,Unknown,Bernardino da Genoa,Oil on wood,29 3/8 x 22 5/8 in. (74.6 x 57.5 cm),Paintings,1515,"Madonna and Child with Angels is a Unknown Painting by the Unknown artist Bernardino da Genoa. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 29 3/8 x 22 5/8 in. (74.6 x 57.5 cm), the work is classified as Paintings and was created in 1515.",http://example_url_2761/
435663,Still Life with Lobster and Fruit,Painting,European Paintings,Unknown,Unknown,Abraham van Beyeren,Oil on wood,38 x 31 in. (96.5 x 78.7 cm),Paintings,probably early 1650s,"Still Life with Lobster and Fruit is a Unknown Painting by the Unknown artist Abraham van Beyeren. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 38 x 31 in. (96.5 x 78.7 cm), the work is classified as Paintings and was created in probably early 1650s.",http://example_url_2762/
435664,Portrait of a Young Man,Painting,European Paintings,Unknown,Unknown,Biagio d'Antonio,Tempera on wood,Overall 21 3/8 x 15 1/2 in. (54.3 x 39.4 cm); painted surface 20 1/4 x 14 1/4 in. (51.4 x 36.2 cm),Paintings,probably ca. 1470,"Portrait of a Young Man is a Unknown Painting by the Unknown artist Biagio d'Antonio. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring Overall 21 3/8 x 15 1/2 in. (54.3 x 39.4 cm); painted surface 20 1/4 x 14 1/4 in. (51.4 x 36.2 cm), the work is classified as Paintings and was created in probably ca. 1470.",http://example_url_2763/
435665,Scenes from the Story of the Argonauts,Painting,European Paintings,Unknown,Unknown,Biagio d'Antonio,"Tempera on wood, gilt ornaments",Overall 24 1/8 x 60 3/8 in. (61.3 x 153.4 cm); painted surface 19 5/8 x 56 in. (49.8 x 142.2 cm),Paintings,Unknown,"Scenes from the Story of the Argonauts is a Unknown Painting by the Unknown artist Biagio d'Antonio. This piece, part of the European Paintings collection, is crafted using Tempera on wood, gilt ornaments. Measuring Overall 24 1/8 x 60 3/8 in. (61.3 x 153.4 cm); painted surface 19 5/8 x 56 in. (49.8 x 142.2 cm), the work is classified as Paintings .",http://example_url_2764/
435666,The Story of Joseph,Painting,European Paintings,Unknown,Unknown,Biagio d'Antonio,Tempera on wood,27 x 59 in. (68.6 x 149.9 cm),Paintings,Unknown,"The Story of Joseph is a Unknown Painting by the Unknown artist Biagio d'Antonio. This piece, part of the European Paintings collection, is crafted using Tempera on wood. Measuring 27 x 59 in. (68.6 x 149.9 cm), the work is classified as Paintings .",http://example_url_2765/
435668,Saint Nicholas Providing Dowries,"Painting, predella panel",European Paintings,Unknown,Unknown,Bicci di Lorenzo,Tempera and gold on wood,12 x 22 1/4 in. (30.5 x 56.5 cm),Paintings,1433–35,"Saint Nicholas Providing Dowries is a Unknown Painting, predella panel by the Unknown artist Bicci di Lorenzo. This piece, part of the European Paintings collection, is crafted using Tempera and gold on wood. Measuring 12 x 22 1/4 in. (30.5 x 56.5 cm), the work is classified as Paintings and was created in 1433–35.",http://example_url_2766/
435669,Saint Nicholas Resuscitating Three Youths,"Painting, predella panel",European Paintings,Unknown,Unknown,Bicci di Lorenzo,Tempera and gold on wood,12 x 22 1/4 in. (30.5 x 56.5 cm),Paintings,1433–35,"Saint Nicholas Resuscitating Three Youths is a Unknown Painting, predella panel by the Unknown artist Bicci di Lorenzo. This piece, part of the European Paintings collection, is crafted using Tempera and gold on wood. Measuring 12 x 22 1/4 in. (30.5 x 56.5 cm), the work is classified as Paintings and was created in 1433–35.",http://example_url_2767/
435670,A Young Woman and a Cavalier,Painting,European Paintings,Unknown,Unknown,Cornelis Bisschop,Oil on canvas,38 1/2 x 34 3/4 in. (97.8 x 88.3 cm),Paintings,early 1660s,"A Young Woman and a Cavalier is a Unknown Painting by the Unknown artist Cornelis Bisschop. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 1/2 x 34 3/4 in. (97.8 x 88.3 cm), the work is classified as Paintings and was created in early 1660s.",http://example_url_2768/
435671,The Angel Appearing to Zacharias,Painting,European Paintings,Unknown,Unknown,William Blake,"Pen and black ink, tempera, and glue size on canvas",10 1/2 x 15 in. (26.7 x 38.1 cm),Paintings,1799–1800,"The Angel Appearing to Zacharias is a Unknown Painting by the Unknown artist William Blake. This piece, part of the European Paintings collection, is crafted using Pen and black ink, tempera, and glue size on canvas. Measuring 10 1/2 x 15 in. (26.7 x 38.1 cm), the work is classified as Paintings and was created in 1799–1800.",http://example_url_2769/
435672,Angelica and Medoro,Painting,European Paintings,Unknown,Unknown,Jacques Blanchard,Oil on canvas,With added strip at top 47 7/8 x 69 1/4 in. (121.6 x 175.9 cm),Paintings,possibly early 1630s,"Angelica and Medoro is a Unknown Painting by the Unknown artist Jacques Blanchard. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring With added strip at top 47 7/8 x 69 1/4 in. (121.6 x 175.9 cm), the work is classified as Paintings and was created in possibly early 1630s.",http://example_url_2770/
435673,The Outer Harbor of Brest,Painting,European Paintings,Unknown,Unknown,Henri Joseph van Blarenberghe,Oil on canvas,29 1/4 x 42 1/8 in. (74.3 x 107 cm),Paintings,1773,"The Outer Harbor of Brest is a Unknown Painting by the Unknown artist Henri Joseph van Blarenberghe. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 29 1/4 x 42 1/8 in. (74.3 x 107 cm), the work is classified as Paintings and was created in 1773.",http://example_url_2771/
435678,The Temptation of Saint Anthony,Painting,European Paintings,Unknown,Unknown,Herri met de Bles,Oil on wood,Overall 8 7/8 x 13 3/4 in. (22.5 x 34.9 cm); painted surface 8 1/2 x 13 3/8 in. (21.6 x 34 cm),Paintings,ca. 1550–60,"The Temptation of Saint Anthony is a Unknown Painting by the Unknown artist Herri met de Bles. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 8 7/8 x 13 3/4 in. (22.5 x 34.9 cm); painted surface 8 1/2 x 13 3/8 in. (21.6 x 34 cm), the work is classified as Paintings and was created in ca. 1550–60.",http://example_url_2772/
435680,Moses Striking the Rock,Painting,European Paintings,Unknown,Unknown,Abraham Bloemaert,Oil on canvas,31 3/8 x 42 1/2 in. (79.7 x 108 cm),Paintings,1596,"Moses Striking the Rock is a Unknown Painting by the Unknown artist Abraham Bloemaert. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 31 3/8 x 42 1/2 in. (79.7 x 108 cm), the work is classified as Paintings and was created in 1596.",http://example_url_2773/
435682,Madonna and Child,Painting,European Paintings,Unknown,Unknown,Boccaccio Boccaccino,Oil on wood,Overall 20 3/8 x 14 5/8 in. (51.8 x 37.1 cm); painted surface 20 x 14 in. (50.8 x 35.6 cm),Paintings,1506–1518,"Madonna and Child is a Unknown Painting by the Unknown artist Boccaccio Boccaccino. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 20 3/8 x 14 5/8 in. (51.8 x 37.1 cm); painted surface 20 x 14 in. (50.8 x 35.6 cm), the work is classified as Paintings and was created in 1506–1518.",http://example_url_2774/
435683,Island of the Dead,Painting,European Paintings,Unknown,Unknown,Arnold B?cklin,Oil on wood,29 x 48 in. (73.7 x 121.9 cm),Paintings,1880,"Island of the Dead is a Unknown Painting by the Unknown artist Arnold B?cklin. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 29 x 48 in. (73.7 x 121.9 cm), the work is classified as Paintings and was created in 1880.",http://example_url_2775/
435684,Roman Landscape,Painting,European Paintings,Unknown,Unknown,Arnold B?cklin,"Oil on canvas, several pieces joined",12 1/2 x 18 1/8 in. (31.8 x 46 cm),Paintings,ca. 1850–52,"Roman Landscape is a Unknown Painting by the Unknown artist Arnold B?cklin. This piece, part of the European Paintings collection, is crafted using Oil on canvas, several pieces joined. Measuring 12 1/2 x 18 1/8 in. (31.8 x 46 cm), the work is classified as Paintings and was created in ca. 1850–52.",http://example_url_2776/
435687,Portrait of a Man,Painting,European Paintings,Unknown,Unknown,Louis Léopold Boilly,Oil on canvas,8 3/4 x 6 7/8 in. (22.2 x 17.5 cm),Paintings,Unknown,"Portrait of a Man is a Unknown Painting by the Unknown artist Louis Léopold Boilly. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 8 3/4 x 6 7/8 in. (22.2 x 17.5 cm), the work is classified as Paintings .",http://example_url_2777/
435688,Portrait of a Woman,Painting,European Paintings,Unknown,Unknown,Louis Léopold Boilly,Oil on canvas,8 3/4 x 6 7/8 in. (22.2 x 17.5 cm),Paintings,Unknown,"Portrait of a Woman is a Unknown Painting by the Unknown artist Louis Léopold Boilly. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 8 3/4 x 6 7/8 in. (22.2 x 17.5 cm), the work is classified as Paintings .",http://example_url_2778/
435689,Portrait of a Woman,Painting,European Paintings,Unknown,Unknown,Ferdinand Bol,Oil on canvas,34 3/8 x 28 in. (87.3 x 71.1 cm),Paintings,1642,"Portrait of a Woman is a Unknown Painting by the Unknown artist Ferdinand Bol. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 34 3/8 x 28 in. (87.3 x 71.1 cm), the work is classified as Paintings and was created in 1642.",http://example_url_2779/
435690,Petronella Elias (1648–1667) with a Basket of Fruit,Painting,European Paintings,Unknown,Unknown,Ferdinand Bol,Oil on canvas,31 5/8 x 26 in. (80.3 x 66 cm),Paintings,1657,"Petronella Elias (1648–1667) with a Basket of Fruit is a Unknown Painting by the Unknown artist Ferdinand Bol. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 31 5/8 x 26 in. (80.3 x 66 cm), the work is classified as Paintings and was created in 1657.",http://example_url_2780/
435691,Gossip,Painting,European Paintings,Unknown,Unknown,Giovanni Boldini,Oil on wood,7 x 9 1/2 in. (17.8 x 24.1 cm),Paintings,1873,"Gossip is a Unknown Painting by the Unknown artist Giovanni Boldini. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 7 x 9 1/2 in. (17.8 x 24.1 cm), the work is classified as Paintings and was created in 1873.",http://example_url_2781/
435694,The Dispatch-Bearer,Painting,European Paintings,Unknown,Unknown,Giovanni Boldini,Oil on wood,16 3/4 x 13 1/2 in. (42.5 x 34.3 cm),Paintings,?1879,"The Dispatch-Bearer is a Unknown Painting by the Unknown artist Giovanni Boldini. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 16 3/4 x 13 1/2 in. (42.5 x 34.3 cm), the work is classified as Paintings and was created in ?1879.",http://example_url_2782/
435701,Environs of Fontainebleau: Woodland and Cattle,Painting,European Paintings,Unknown,Unknown,Auguste-Fran?ois Bonheur,Oil on canvas,104 1/2 x 157 1/4 in. (265.4 x 399.4 cm),Paintings,Unknown,"Environs of Fontainebleau: Woodland and Cattle is a Unknown Painting by the Unknown artist Auguste-Fran?ois Bonheur. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 104 1/2 x 157 1/4 in. (265.4 x 399.4 cm), the work is classified as Paintings .",http://example_url_2783/
435702,The Horse Fair,Painting,European Paintings,Unknown,Unknown,Rosa Bonheur,Oil on canvas,96 1/4 x 199 1/2 in. (244.5 x 506.7 cm),Paintings,1852–55,"The Horse Fair is a Unknown Painting by the Unknown artist Rosa Bonheur. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 96 1/4 x 199 1/2 in. (244.5 x 506.7 cm), the work is classified as Paintings and was created in 1852–55.",http://example_url_2784/
435703,Weaning the Calves,Painting,European Paintings,Unknown,Unknown,Rosa Bonheur,Oil on canvas,25 5/8 x 32 in. (65.1 x 81.3 cm),Paintings,1879,"Weaning the Calves is a Unknown Painting by the Unknown artist Rosa Bonheur. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 25 5/8 x 32 in. (65.1 x 81.3 cm), the work is classified as Paintings and was created in 1879.",http://example_url_2785/
435704,A Limier Briquet Hound,Painting,European Paintings,Unknown,Unknown,Rosa Bonheur,Oil on canvas,14 1/2 x 18 in. (36.8 x 45.7 cm),Paintings,ca. 1856,"A Limier Briquet Hound is a Unknown Painting by the Unknown artist Rosa Bonheur. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 14 1/2 x 18 in. (36.8 x 45.7 cm), the work is classified as Paintings and was created in ca. 1856.",http://example_url_2786/
435705,The Legend of the Infant Servius Tullius,Painting,European Paintings,Unknown,Unknown,Bonifacio de' Pitati (Bonifacio Veronese),Oil on canvas,10 1/2 x 40 1/4 in. (26.7 x 102.2 cm),Paintings,Unknown,"The Legend of the Infant Servius Tullius is a Unknown Painting by the Unknown artist Bonifacio de' Pitati (Bonifacio Veronese). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 10 1/2 x 40 1/4 in. (26.7 x 102.2 cm), the work is classified as Paintings .",http://example_url_2787/
435706,Madonna and Child with Saints,Painting,European Paintings,Unknown,Unknown,Bonifacio de' Pitati (Bonifacio Veronese),Oil on wood,32 1/2 x 50 in. (82.6 x 127 cm),Paintings,Unknown,"Madonna and Child with Saints is a Unknown Painting by the Unknown artist Bonifacio de' Pitati (Bonifacio Veronese). This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 32 1/2 x 50 in. (82.6 x 127 cm), the work is classified as Paintings .",http://example_url_2788/
435707,Roadside Halt,Painting,European Paintings,Unknown,Unknown,Richard Parkes Bonington,Oil on canvas,18 1/4 x 14 7/8 in. (46.4 x 37.8 cm),Paintings,1826,"Roadside Halt is a Unknown Painting by the Unknown artist Richard Parkes Bonington. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 18 1/4 x 14 7/8 in. (46.4 x 37.8 cm), the work is classified as Paintings and was created in 1826.",http://example_url_2789/
